genres,item_name,release_date,price,item_id,developer,year
"['RPG', 'Strategy']",Endless Legend™ - Shifters,2016-04-07,12.99,451050,AMPLITUDE Studios,2016
"['Casual', 'Indie', 'Simulation', 'Strategy']",Train Valley - Germany,2016-04-07,2.49,459120,"Alexey Davydov,Sergey Dvoynikov,Timofey Shargorodskiy",2016
"['Action', 'Casual', 'Indie']",Trench Run,2016-04-07,7.99,262100,Transhuman Design,2016
"['Indie', 'Strategy']",Axes and Acres,2016-04-07,9.99,448910,BrainGoodGames,2016
"['Casual', 'Indie', 'Simulation']",One Last Chance,2016-04-07,3.99,460150,Last Lotus,2016
"['Casual', 'Indie', 'Simulation']",One Last Chance Soundtrack,2016-04-08,2.99,460260,Last Lotus,2016
"['Indie', 'Strategy']",Atriage,2016-04-07,9.99,454780,Batu Games LLC,2016
"['Free to Play', 'Indie', 'Strategy']",Age of Conquest IV,2016-04-05,4.99,314970,Noble Master LLC,2016
['RPG'],Fallen Temple,2016-04-05,4.99,341460,Tyrone Hunt,2016
"['Action', 'Indie', 'Simulation', 'Early Access']",DAMAGE CONTROL,2016-04-05,0.99,450020,Ross Edgar,2016
['Simulation'],Bus Simulator 16 - MAN Lion's City A 47 M,2016-04-06,1.99,443430,stillalive studios,2016
['Adventure'],"Destiny's Princess: A War Story, A Love Story",2016-04-06,15.99,447170,Dogenzaka Lab,2016
"['Adventure', 'Indie']",Campus Notes - forget me not.,2016-04-06,11.99,435360,4th cluster,2016
"['Indie', 'Simulation']",MachineCraft PREMIUM,2016-04-06,9.99,398820,G2CREW,2016
"['Casual', 'Indie', 'Strategy']",Odd||Even,2016-04-06,4.99,455940,irritatingFLY studio,2016
"['Action', 'Adventure', 'Casual', 'Indie']",Little Walker,2016-04-06,3.99,448500,Blake Fix,2016
"['Action', 'Indie']",Amaranthine,2016-04-06,2.99,454900,Roman Kozhukhov,2016
"['Action', 'Adventure', 'Indie']",Kill to Collect,2016-04-06,9.99,241760,Pieces Interactive,2016
"['Adventure', 'Indie', 'RPG']",Outrage,2016-04-06,3.99,457820,Astronomic Games,2016
"['Casual', 'Free to Play', 'Indie', 'Sports']",Party Jousting - Zombie Pack,2016-04-06,0.99,451890,vikingfabian.com,2016
"['RPG', 'Strategy']",Baldur's Gate: Siege of Dragonspear Official Soundtrack,2016-04-06,9.99,459290,Beamdog,2016
"['RPG', 'Strategy']",Baldur's Gate: Enhanced Edition Official Soundtrack,2016-04-06,9.99,459280,Beamdog,2016
['Simulation'],FSX: Steam Edition - Zurich Airport Add-On,2016-04-05,24.99,433741,Aerosoft GmbH,2016
['Simulation'],FSX: Steam Edition - Wittman Tailwind Add-On,2016-04-05,12.99,379578,Lionheart Creations,2016
"['Action', 'Adventure', 'Indie']",Enter the Gungeon - Soundtrack,2016-04-05,6.99,457840,Dodge Roll,2016
"['Action', 'Adventure', 'Indie']",Enter the Gungeon - Microtransaction Gun,2016-04-05,4.99,457842,Dodge Roll,2016
"['Action', 'Adventure', 'Indie']",Enter the Gungeon - Digital Comic,2016-04-05,4.99,457841,Dodge Roll,2016
"['Action', 'Casual', 'Indie']",Project Starship,2016-04-05,0.99,454890,xXarabongXx,2016
"['Action', 'Indie', 'RPG', 'Early Access']",A Wizard's Lizard: Soul Thief,2016-04-05,9.99,373470,Lost Decade Games,2016
"['Adventure', 'Indie', 'RPG']",Sorcery! Part 3,2016-04-05,9.99,445040,inkle Ltd,2016
"['Casual', 'Simulation']",Rocksmith® 2014 – Black Label Society - “Stillborn”,2016-04-05,2.99,436594,Ubisoft - San Francisco,2016
"['Casual', 'Simulation']",Rocksmith® 2014 – Black Label Society - “Suicide Messiah”,2016-04-05,2.99,436595,Ubisoft - San Francisco,2016
"['Casual', 'Simulation']",Rocksmith® 2014 – Black Label Society - “Overlord”,2016-04-05,2.99,436596,Ubisoft - San Francisco,2016
"['Action', 'Adventure', 'Indie']",Enter the Gungeon,2016-04-05,14.99,311690,Dodge Roll,2016
['Casual'],Atlantic Quest 2 - New Adventure -,2016-04-05,6.99,412530,rokaplay,2016
"['Casual', 'Indie', 'Simulation', 'Strategy']",Domino Sky,2016-04-05,3.99,457480,Russpuppy,2016
"['Casual', 'Simulation']",Rocksmith® 2014 – Black Label Society Song Pack,2016-04-05,7.99,436597,Ubisoft - San Francisco,2016
"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Early Access']",Metaverse,2016-04-05,19.99,325430,"Metaware Limited, LLC",2016
"['Action', 'Adventure', 'Indie', 'RPG']",A Legend of Luca - Official Game Soundtrack,2016-04-05,9.99,457100,Legend Studio,2016
"['Adventure', 'Casual']",Spakoyno: Back To USSR 2.0 - OST,2016-04-05,0.99,459660,"Separate Game Development,Artek Electronic",2016
"['Casual', 'Indie']",Cursor Challenge,2016-04-05,0.99,458700,Insane Dreamers,2016
['Racing'],WRC 5 - WRC eSports Pack 2,2016-04-04,4.99,398473,Kylotonn Racing Games,2016
"['Adventure', 'Indie']",1979 Revolution: Black Friday,2016-04-04,5.99,388320,"iNK Stories,N-Fusion Interactive",2016
['Indie'],Until I Have You,2016-04-04,13.99,439310,Wormwood Studios,2016
"['Action', 'Indie']",Binaries,2016-04-04,9.99,435800,Ant Workshop Ltd,2016
"['Action', 'Indie']",Music From Binaries,2016-04-04,4.99,455670,Ant Workshop Ltd,2016
"['Indie', 'Simulation']",HunieCam Studio,2016-04-04,6.99,426000,HuniePot,2016
['Simulation'],Womb Room,2016-04-04,1.99,426010,Bearded Eye,2016
"['Casual', 'Indie']",RAM BOE,2016-04-04,1.99,454720,pointfiveteam,2016
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - 5E: Fifth Edition Foes,2016-04-04,19.99,460010,"SmiteWorks USA, LLC",2016
"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",Tabletop Simulator - Tiny Epic Kingdoms + Heroes' Call,2016-04-04,6.99,458910,"Berserk Games,Gamelyn Games",2016
"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",Tabletop Simulator - RARRR!!,2016-04-04,4.99,457180,Berserk Games,2016
"['Adventure', 'Indie']",Adam's Venture: Origins Special Edition DLC,2016-04-01,6.99,455250,Vertigo Games,2016
"['Adventure', 'Indie', 'RPG']",Daughter of Shadows: An SCP Breach Event,2015-06-26,0.99,449820,Blackrose Industries,2015
"['Action', 'Adventure', 'Indie']",Epsilon corp.,2016-04-01,2.99,459100,Alexandr Kataev,2016
"['Action', 'Indie', 'Strategy']",The Fleets of Sol,2016-04-01,8.99,383070,"Bit Planet Games, LLC",2016
"['Action', 'Indie']",Lup,2016-04-01,0.99,412600,Leo B,2016
"['Adventure', 'Casual', 'Indie', 'Early Access']",CHKN,2016-04-01,14.99,420930,Katapult,2016
"['Action', 'Adventure', 'Indie', 'Simulation']",Dinosaur Hunt - Wild West Guns Expansion Pack,2016-04-01,1.99,434943,ANPA.US,2016
"['Action', 'Indie', 'Sports']",Stikbold! A Dodgeball Adventure,2016-04-01,9.99,429330,Game Swing,2016
"['Casual', 'Indie']",Spheria,2016-04-01,3.99,434340,Daydream Software,2016
"['Indie', 'RPG', 'Early Access']",Elements II: Hearts of Light,2016-04-01,4.99,448640,Soul Catapult,2016
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Last Heroes 3,2016-04-01,1.99,458420,Warfare Studios,2016
"['Adventure', 'Indie']",The Slaughter: Act One,2016-01-28,6.99,356390,Brainchild,2016
"['Action', 'Adventure', 'Indie', 'Simulation']",Run Rabbit Run - Soundtrack,2016-03-31,0.99,450070,FLAT12,2016
"['Action', 'Adventure', 'Indie', 'Simulation']",Run Rabbit Run,2016-03-31,3.99,409560,FLAT12,2016
['Indie'],Rewind,2016-03-31,8.99,438260,Stubborn Horse Studios,2016
"['Action', 'Adventure', 'Casual', 'Indie']",Scapeland,2016-03-31,3.99,444440,3100 games,2016
"['Casual', 'Indie', 'Strategy']",Insane,2016-03-31,7.99,452930,VIS - Visual Imagination Software,2016
"['Action', 'Adventure', 'Indie']",Rabi-Ribi - Digital Artbook,2016-03-31,5.99,431621,CreSpirit,2016
"['Action', 'Adventure', 'Indie']",Blue Sheep,2016-03-31,1.99,409280,Noetic Games,2016
"['Action', 'Casual', 'Indie']",Moustache Mountain,2016-03-31,1.99,457520,Nauris Amatnieks,2016
"['Adventure', 'Indie', 'RPG', 'Strategy']",Acaratus - Deluxe Upgrade,2016-03-31,4.99,449080,Nodbrim Interactive,2016
"['Racing', 'Simulation', 'Sports', 'Strategy']",Trackday Manager,2016-03-31,11.99,348030,Arctic Hazard Game Studio a/s,2016
"['Indie', 'Simulation', 'Strategy', 'Early Access']",Soviet City,2016-03-31,11.99,432250,chickeninthecornstudio,2016
"['RPG', 'Strategy']",Baldur's Gate: Siege of Dragonspear,2016-03-31,19.99,385970,Beamdog,2016
"['Action', 'Sports']",Rocket Shooter,2016-04-01,6.99,451210,VLLADGET,2016
['Adventure'],Tokyo Babel,2016-03-31,34.99,443380,propeller,2016
"['Casual', 'Indie']",Catch a Falling Star,2016-03-30,0.99,451880,Alister Software,2016
"['Casual', 'Free to Play', 'Indie', 'Early Access']",Steno Arcade,2016-03-30,4.99,449000,For All To Play,2016
['Indie'],[the Sequence],2016-03-30,1.99,454320,[OneManBand],2016
"['Action', 'Indie', 'Early Access']",Bunker Punks,2016-03-30,14.99,446120,Ninja Robot Dinosaur,2016
"['Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",The Inner Sea,2016-03-30,11.99,443700,dsquare,2016
"['Action', 'Adventure', 'Indie']",Epistory - Typing Chronicles,2016-03-30,14.99,398850,Fishing Cactus,2016
"['Action', 'Adventure', 'Indie']",Ninja Outbreak,2015-09-20,9.99,453880,Renegade Sector Games,2015
"['Simulation', 'Strategy']",RollerCoaster Tycoon World™: Deluxe Edition,2016-11-16,4.99,405580,Nvizzio Creations,2016
"['Adventure', 'Indie']",Magical Eyes - Red is for Anguish,2016-03-30,14.99,366780,Pomera Studios,2016
['Strategy'],NOBUNAGA'S AMBITION: Souzou SR - “Mego Hime” Bushou Data,2016-03-30,4.99,440921,,2016
"['Casual', 'Free to Play', 'Indie', 'RPG']",Mathoria: It All Adds Up,2014-12-27,4.99,434480,Senshi.Labs,2014
"['Casual', 'Indie', 'Sports', 'Strategy']",Adorables,2016-03-30,2.99,366760,White Rabbit Games,2016
"['Action', 'Adventure', 'Indie']",Trial by Viking,2016-03-29,12.99,440800,Last Life Games,2016
"['Adventure', 'Casual', 'Indie']",Parallels Cross,2016-03-30,9.99,456980,"DQ Team,Insomniacs",2016
"['Action', 'Indie', 'RPG', 'Strategy']",FORCED SHOWDOWN,2016-03-29,19.99,265000,BetaDwarf,2016
"['Action', 'Adventure', 'Casual', 'Indie']",Tasty Planet: Back for Seconds,2016-03-29,5.99,445110,Dingo Games,2016
"['Casual', 'Indie', 'Strategy']",XenoShyft,2016-03-29,9.99,429390,Cool Mini or Not,2016
"['Casual', 'Indie', 'Strategy']",XenoShyft - NorTec Elite,2016-03-29,1.99,429820,Cool Mini or Not,2016
"['Action', 'Indie', 'RPG', 'Strategy']",FORCED SHOWDOWN - Deluxe Edition Content,2016-03-29,6.99,454960,BetaDwarf,2016
"['Casual', 'Indie', 'Strategy']",XenoShyft - Grafting Lab,2016-03-29,0.99,429870,Cool Mini or Not,2016
"['Casual', 'Indie', 'Strategy']",XenoShyft - Psychogenics Lab,2016-03-29,0.99,429871,Cool Mini or Not,2016
"['Casual', 'Indie', 'Strategy']",XenoShyft - The Hive Expansion,2016-03-29,0.99,429872,Cool Mini or Not,2016
"['Casual', 'Free to Play', 'Indie', 'Strategy', 'Early Access']",Fire With Fire Tower Attack and Defense,2016-03-29,4.99,351630,Theory Georgiou,2016
['Action'],Naotora Ii Debut Costume Set,2016-03-28,7.99,445261,"Team NINJA,KOEI TECMO GAMES CO., LTD.",2016
"['Indie', 'Simulation']",Shake Your Money Simulator 2016,2016-03-18,0.99,448660,CharlieH,2016
"['Adventure', 'Indie']",NightCry,2016-03-28,24.99,427660,Nude Maker,2016
"['Adventure', 'Indie']",NightCry Artbook,2016-03-28,12.99,455561,Nude Maker,2016
"['Adventure', 'Indie']",NightCry Soundtrack,2016-03-28,19.99,455560,Nude Maker,2016
['Adventure'],The Last Door Season 2 Soundtrack,2016-03-29,4.99,455740,The Game Kitchen,2016
['Adventure'],The Last Door: Season 2 - Collector's Edition,2016-03-29,9.99,402530,The Game Kitchen,2016
['Sports'],R.B.I. Baseball 16,2016-03-29,19.99,407690,MLB.com,2016
"['Adventure', 'Indie']",NightCry Storyboards,2016-03-28,12.99,455562,Nude Maker,2016
"['Action', 'Adventure', 'Indie']",Angry Video Game Nerd II: ASSimilation,2016-03-29,9.99,409660,FreakZone Games,2016
"['Indie', 'Strategy', 'Early Access']",Cube Land Arena,2016-03-29,1.99,450850,Camaquem,2016
"['Indie', 'RPG']",To Ash,2016-03-29,1.99,453950,Kyle Ballentine,2016
"['Action', 'Simulation']",STAR WARS™: Rebel Assault I + II,1993-10-16,9.99,456540,LucasArts,1993
"['Action', 'Simulation']",STAR WARS™: Rogue Squadron 3D,1998-12-03,9.99,455910,"Factor 5,LucasArts",1998
"['Action', 'Adventure', 'Casual', 'Indie']",Edgar,2016-03-29,4.99,455640,Lucas Parise,2016
"['Action', 'Casual', 'Indie']",Tiltagon,2016-03-29,2.99,432260,Kiemura Ltd,2016
"['Action', 'Adventure', 'Casual', 'Indie']",Hypersensitive Bob,2016-03-29,4.99,444270,SIEIDI Ltd,2016
"['Action', 'Adventure']",Cold Darkness Awakened,2016-03-29,9.99,418810,Crystal Dynamics,2016
"['Action', 'Indie']",1993 Space Machine,2016-03-28,8.99,373480,Modesty,2016
"['Adventure', 'Indie']",The Deer,2015-12-02,0.99,400240,"Fabio Ferrara,Giulia Airoldi",2015
"['Adventure', 'Indie']",The Deer - Soundtrack,2016-03-28,0.99,440860,"Fabio Ferrara,Giulia Airoldi",2016
"['Action', 'Indie']",Bezier - Original Soundtrack,2016-03-28,4.99,456560,Philip Bak,2016
"['Adventure', 'Casual']",Awakening: The Redleaf Forest Collector's Edition,2016-03-28,9.99,455080,Boomzap Entertainment,2016
"['Casual', 'Indie', 'Simulation']",My Lady,2016-01-14,0.99,457530,Michaela Laws,2016
['Indie'],Space Drifters 2D,2016-03-28,0.99,377570,Matthew Coyle,2016
"['Action', 'Indie']",Lost Cosmonaut,2016-03-25,6.99,447540,Charlie Evans,2016
"['RPG', 'Simulation']",WolfQuest Music Extras,2016-02-22,2.99,457090,eduweb,2016
"['Casual', 'Sports']",MiniGolf Mania,2016-03-25,2.99,453680,Road Turtle Games,2016
['Simulation'],Forestry 2017 - The Simulation,2016-03-25,19.99,273800,"Joindots,SilentFuture",2016
"['Adventure', 'Indie']",Spectrubes,2016-03-25,1.99,447990,The Light Sword Team,2016
"['Adventure', 'Casual']",Mysterious Castle,2016-03-25,4.99,417840,OpenXcell Studio,2016
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Pop! Horror City: Character Pack 2,2016-03-25,6.99,455222,Vexed Enigma,2016
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Survarium - Steam Starter Pack,2016-03-23,1.99,456800,Vostok Games,2016
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Survarium - Vepr 'Molot' Pack,2016-03-23,29.99,456802,Vostok Games,2016
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Heist Music Pack,2016-03-25,9.99,455224,Murray Atkinson,2016
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Medieval: Interiors,2016-03-25,9.99,455521,PVGames,2016
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Katakura Hibiki's Lords of Darkness,2016-03-25,12.99,455223,Katakura Hibiki,2016
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Medieval: Town & Country,2016-03-25,9.99,455520,PVGames,2016
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Pop! Horror City: Character Pack 1,2016-03-25,6.99,455221,Vexed Enigma,2016
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Pop! Horror City,2016-03-25,14.99,455220,Vexed Enigma,2016
"['Action', 'Casual', 'Indie']",Of Carrots And Blood,2016-03-25,1.99,439440,Trite Games,2016
"['Action', 'Adventure', 'Indie']",Pertinence,2016-03-25,3.99,455110,Not Magic,2016
"['Indie', 'RPG', 'Simulation', 'Strategy']",I Am Caligula,2016-03-25,0.99,454570,Seraphim Creations,2016
"['Action', 'Adventure', 'Indie']",Dispatcher - Arts,2016-03-25,4.99,455330,CivilSavages,2016
"['RPG', 'Strategy']",Hydra Slayer,2016-03-24,5.99,432380,Zeno Rogue,2016
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Call of Cthulhu: Secrets of New Orleans,2016-03-24,16.99,457470,"SmiteWorks USA, LLC",2016
"['Action', 'Adventure']",Benji Challenges,2016-03-24,7.99,393770,Tribeflame,2016
"['Casual', 'Indie', 'Strategy']",Fibbage XL,2016-03-24,9.99,448080,"Jackbox Games, Inc.",2016
"['Action', 'Free to Play', 'Indie', 'Early Access']",Holodrive,2016-03-24,4.99,370770,BitCake Studio,2016
"['Action', 'Casual', 'Indie']",BattleStorm,2016-03-24,2.99,432280,Icy Studios,2016
"['Action', 'Adventure', 'Casual', 'Indie']",Jelly Killer,2016-03-24,2.99,441670,Immortal Game Studio,2016
['Free to Play'],Lost girl`s [diary],2016-03-25,4.99,445230,SmoleVN,2016
"['Action', 'Indie']",Slain: Back from Hell,2016-03-24,12.99,369070,Andrew Gilmour,2016
"['Action', 'Indie']",Slain: Back from Hell - Deluxe Edition DLC,2016-03-24,7.99,457120,Andrew Gilmour,2016
"['Adventure', 'Casual', 'Indie']",A Lenda do Herói - O Herói desta Canção,2016-03-24,15.99,389170,"Dumativa Creative Studio,Castro Brothers",2016
['Simulation'],TANE DLC: C&O 2-6-6-6 H8 - New River Mining Coal Run,2016-03-24,19.99,453200,N3V Games,2016
['Casual'],Heartomics: Slime & Friends,2016-03-24,1.99,456660,Heartomics,2016
"['Action', 'Adventure', 'Casual', 'Indie']",Cellar,2016-03-23,0.99,449060,Vertical Skull Games,2016
"['Adventure', 'Indie', 'RPG']",Solstice,2016-03-23,19.99,317280,MoaCube,2016
"['Indie', 'RPG', 'Simulation']",WolfQuest,2015-11-17,9.99,431180,eduweb,2015
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - 5E: Shattered Heart Adventure Path (5E): Crucible of Faith,2016-03-23,9.99,456891,"SmiteWorks USA, LLC",2016
"['Casual', 'Indie']",Airstrike HD,2016-03-23,1.99,453980,Fifth Dimension Company,2016
"['Adventure', 'Indie', 'RPG']",Solstice OST + Bonus Content,2016-03-23,10.99,447740,MoaCube,2016
['Strategy'],NOBUNAGA'S AMBITION: Souzou SR - “Miura Anjin” Bushou Data,2016-03-23,4.99,440920,,2016
['Strategy'],NOBUNAGA'S AMBITION: Souzou SR - “Oyamada Shigemasa” “Muramatsu Dono” Bushou Data,2016-03-23,4.99,440915,,2016
['Strategy'],NOBUNAGA'S AMBITION: Sphere of Influence - Ascension / 信長の野望･創造 戦国立志伝,2016-03-23,59.99,375450,"KOEI TECMO GAMES CO., LTD.",2016
['Strategy'],NOBUNAGA'S AMBITION: Souzou SR - “RTK13” 30 Face CG Set,2016-03-23,4.99,440912,,2016
"['Adventure', 'Indie', 'Strategy']",Tiny Guardians,2016-03-24,9.99,431230,Kurechii,2016
"['Adventure', 'Indie', 'Strategy']",Tiny Guardians - Alternative Appearance Bundle,2016-03-24,4.99,448270,Kurechii,2016
"['Adventure', 'Indie']",The Sea Will Claim Everything,2016-03-24,9.99,337720,Jonas Kyratzes,2016
"['Adventure', 'Casual', 'Indie']",The Descendant: Rest of Season,2016-03-24,14.99,401640,Gaming Corps AB,2016
"['Adventure', 'Casual', 'Indie']",The Descendant,2016-03-24,14.99,351940,Gaming Corps AB,2016
['Adventure'],LostWinds,2016-03-24,9.99,447780,Frontier Developments,2016
"['Adventure', 'Casual']",Lost Lands: The Golden Curse,2016-03-24,6.99,433000,FIVE-BN GAMES,2016
['Adventure'],LostWinds 2: Winter of the Melodias,2016-03-24,9.99,447800,Frontier Developments,2016
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",Wolcen: Lords of Mayhem,2016-03-24,19.99,424370,WOLCEN Studio,2016
"['Action', 'Casual', 'Indie']",MS - 5★ Emma Package,2016-03-22,9.99,446882,GameUS Inc,2016
"['Action', 'Adventure']",Far Cry® Primal - Wenja Pack,2016-03-23,6.99,453360,Ubisoft,2016
"['Action', 'Adventure', 'Casual', 'Indie']",Disposable Heroes,2015-10-01,4.99,366180,Ben Aprigliano,2015
"['Action', 'Adventure']",Way of the Samurai 3 - Accessory Set,2016-03-23,1.99,428312,ACQUIRE Corp.,2016
"['Action', 'Adventure']",Way of the Samurai 3 - Weapon Set,2016-03-23,1.99,428311,ACQUIRE Corp.,2016
"['Action', 'Adventure']",Way of the Samurai 3 - Head and Outfit set,2016-03-23,1.99,428310,ACQUIRE Corp.,2016
['Simulation'],Professional Farmer 2017,2016-03-23,14.99,433670,VIS - Visual Imagination Software,2016
['Action'],Heroes of The West,2016-03-23,4.99,440090,"Tripwire Interactive,Kernow Interactive",2016
"['Casual', 'Indie']",Bacteria,2016-03-23,0.99,448470,Sometimes You,2016
"['Casual', 'Indie', 'Simulation', 'Early Access']",Zombie Gotchi,2016-03-23,9.99,398890,SilentFuture,2016
"['Casual', 'Indie']",Bacteria Soundtrack,2016-03-23,0.99,449400,Sometimes You,2016
"['Casual', 'Indie']",Bacteria Collector's Edition Content,2016-03-23,0.99,448760,Sometimes You,2016
"['Adventure', 'Indie', 'Simulation']","Don't Die Dateless, Dummy!",2016-03-21,2.99,455490,cupholder,2016
['RPG'],Fallout 4 Season Pass,2016-03-21,49.99,404090,Bethesda Game Studios,2016
['RPG'],Fallout 4 - Automatron,2016-03-21,9.99,435870,Bethesda Game Studios,2016
['Adventure'],Day of the Tentacle Remastered,2016-03-21,14.99,388210,Double Fine Productions,2016
"['Action', 'Indie']",Crystal Chip Collector,2014-08-16,4.99,454430,Nekomura Games,2014
"['Simulation', 'Strategy']",Polaris Sector,2016-03-22,39.99,418250,SoftWarWare,2016
"['Indie', 'Simulation', 'Sports', 'Strategy']",Out of the Park Baseball 17,2016-03-22,19.99,402430,Out of the Park Developments,2016
"['Action', 'Adventure', 'Indie']",AMOK,2016-03-21,0.99,446780,Artem Bondin,2016
['Action'],Tom Clancy's Rainbow Six® Siege - Ruby Weapon Skin,2016-03-22,2.99,450790,Ubisoft Montreal,2016
"['Simulation', 'Strategy']",Capitalism Plus,1995-10-31,5.99,450120,Enlight Software Limited,1995
['Strategy'],Seven Kingdoms: Ancient Adversaries,1998-06-08,5.99,450140,Enlight Software Limited,1998
